Job_ID,Company,Role,Location_Category,Experience,Priority,Shortlist_Readiness,Posted_Date,Openings_Count,Applicant_Count,Competition_Status,Resume_Match_Score,Company_Strength,Apply_URL
"1130","Indore Tech Firm","Front-End Developer","Jaipur (On-site / Hub)","2 - 3 years","HIGH PRIORITY (Jaipur On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","50-200 Applicants","Moderate Competition","88","11-50 employees (Agency / Studio)","https://www.naukri.com/job-listings-front-end-developer-owebest-technologies-jaipur-2-to-3-years-290526506135"
"1127","Indore Tech Firm","MERN Stack Developer (Node.js","Jaipur (On-site / Hub)","Not verified","HIGH PRIORITY (Jaipur On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","50-200 Applicants","Moderate Competition","88","11-50 employees (Agency / Studio)","https://www.naukri.com/job-listings-mern-stack-developer-node-js-react-js-next-js-intimetec-visionsoft-pvt-ltd-jaipur-2-to-7-years-060726503468"
"1207","Indore Tech Firm","React . JS Developer","Remote India","1 - 4 years","REMOTE TARGET","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","500-1,000+ Applicants","High Saturation (1k+ Applicants)","88","51-500 employees (Remote Tech Firm)","https://www.naukri.com/job-listings-react-js-developer-arsr-technologies-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-301020500935"
"153","Eminence Infotech","Frontend Developer","Indore (On-site / Home Base)","1 - 4 years","HIGH PRIORITY (Indore On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","<50 Applicants","High Shortlist Chance (Low Applicants)","88","11-50 employees (Agency / Studio)","https://www.naukri.com/job-listings-frontend-developer-eminence-infotech-private-limited-indore-1-to-4-years-010724501206"
"46","MobileFirst Applications Private Limited","React Developer - MobileFirst Applications Private Limited","Indore (On-site / Home Base)","Not Mentioned","HIGH PRIORITY (Indore On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","<50 Applicants","High Shortlist Chance (Low Applicants)","88","11-50 employees (Agency / Studio)","https://cutshort.io/job/React-Developer-Ahmedabad-Indore-Allahabad-Nashik-Rajkot-Vadodara-MobileFirst-Applications-Private-Limited-fjFsBwcL"
"45","NeoSoft Technologies","React.js Developer - at NeoSoft Technologies","Indore (On-site / Home Base)","Not Mentioned","HIGH PRIORITY (Indore On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","<50 Applicants","High Shortlist Chance (Low Applicants)","88","1,000-5,000+ (Enterprise IT)","https://cutshort.io/job/React-js-Developer-Mumbai-Pune-Ahmedabad-Bengaluru-Bangalore-Indore-Chennai-NeoSOFT-Technologies-um0U2Ac5"
"394","1","Midlevel Frontend Developer - 1 - Jaipur - JPR Systems","Jaipur (On-site / Hub)","0 - 4 years","HIGH PRIORITY (Jaipur On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","50-200 Applicants","Moderate Competition","88","11-50 employees (Agency / Studio)","https://www.naukri.com/job-listings-midlevel-frontend-developer-1-jpr-systems-jaipur-0-to-4-years-120925502404"
"390","front-end-developer-xtention-jaipur","Frontend Developer","Jaipur (On-site / Hub)","1 - 4 years","HIGH PRIORITY (Jaipur On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","50-200 Applicants","Moderate Competition","88","11-50 employees (Agency / Studio)","https://www.naukri.com/job-listings-front-end-developer-xtention-jaipur-1-to-4-years-150125503471"
"348","react-js-developer-ciphercru-jaipur","Frontend Developer","Jaipur (On-site / Hub)","1 - 6 years","HIGH PRIORITY (Jaipur On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","50-200 Applicants","Moderate Competition","88","11-50 employees (Agency / Studio)","https://www.naukri.com/job-listings-react-js-developer-ciphercru-jaipur-1-to-6-years-200226505600"
"139","frontend-developer-eminence-infotech-private-limited-indore","Frontend Developer","Indore (On-site / Home Base)","1 - 4 years","HIGH PRIORITY (Indore On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","<50 Applicants","High Shortlist Chance (Low Applicants)","88","11-50 employees (Agency / Studio)","https://www.naukri.com/job-listings-frontend-developer-eminence-infotech-private-limited-indore-1-to-4-years-010724501206"
"135","Indore Tech Firm","AEM Frontend Developer","Indore (On-site / Home Base)","Not Mentioned","HIGH PRIORITY (Indore On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","<50 Applicants","High Shortlist Chance (Low Applicants)","88","11-50 employees (Agency / Studio)","https://cutshort.io/job/AEM-Frontend-Developer-Hyderabad-Indore-Scaling-Theory-ou98wChy"
"136","Emproto Technologies Private Limited","Frontend Developer","Indore (On-site / Home Base)","Not Mentioned","HIGH PRIORITY (Indore On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","<50 Applicants","High Shortlist Chance (Low Applicants)","88","11-50 employees (Agency / Studio)","https://cutshort.io/job/Frontend-Developer-Bengaluru-Bangalore-Chennai-Cochin-Coimbatore-Pune-Hyderabad-Vijayawada-Visakhapatnam-Haridwar-Hubli-Dharwad-Belgaum-Indore-Bhubaneswar-Patna-Bhopal-Bhilai-Emproto-Technologies-edRblbRq"
"143","Samyak Computer Classes","Frontend Developer - Indore - Samyak Computer Classes","Indore (On-site / Home Base)","Not Mentioned","HIGH PRIORITY (Indore On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","<50 Applicants","High Shortlist Chance (Low Applicants)","88","11-50 employees (Agency / Studio)","https://www.naukri.com/job-listings-100625501529"
"41","Betsperts (via InvokHR)","React.js Developer","Indore (On-site / Home Base)","Not clearly dated on Cutshort","HIGH PRIORITY (Indore On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","<50 Applicants","High Shortlist Chance (Low Applicants)","88","11-50 employees (Agency / Studio)","https://cutshort.io/job/React-js-Developer-Indore-InvokHR-OHU8ICOR"
"347","Indore Tech Firm","Frontend Developer","Jaipur (On-site / Hub)","Not Mentioned","HIGH PRIORITY (Jaipur On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","50-200 Applicants","Moderate Competition","88","11-50 employees (Agency / Studio)","https://cutshort.io/job/ReactJS-Developer-Jaipur-Deqode-hbajpqgw"
"66","react-native-node-js-developer-technorizen-software-solution","Frontend Developer","Indore (On-site / Home Base)","1 - 4 years","HIGH PRIORITY (Indore On-site)","âœ… Direct Shortlist Ready (0-2y Fit)","2-4 Weeks Ago","1 Position","<50 Applicants","High Shortlist Chance (Low Applicants)","88","51-200 (Mid-size Tech Firm)","https://www.naukri.com/job-listings-react-native-node-js-developer-technorizen-software-solution-indore-1-to-4-years-020426502847"
